	0	0.00038
	0.0049	0.00135
	0.004333	0.014
	0.0209	0.00355
	0.0209	0.00095
	0.004333	0.0133
	0	0.01175
	0.003233	0.01377
	0.0024	0.01175
	0.0011	0.01377
	0.0049	0.00038
	0	0.00658
	0.0209	0.00615
	0	0
	0.0024	0.01245
	0.004333	0.01245
	0.0011	0.00658
	0	0.01245
	0.024	0.00355
	0.003233	0.01447
	0.002133	0.01377
	0.005933	0
	0.0011	0.01175
	0.0011	0.0131
	0	0.00748
	0.005783	0.01115
	0.004883	0.01175
	0.006833	0
	0.00165	0.01115
	0.005783	0.01338
